,categories,text
3789,10,"Don't bother.  There is so much more to drill than can be explained in a few short sentences - you will do best learning from your Drill Instructors anyway with the other recruits you march with - and yes, there is a whole lot more to drill than what you have listed including rifle manual, marching, maneuvers as a platoon, forming the platoon, rests and on and on.  Good luck, recruit.  And don't bother trying to be squared away before you get there, they'll take care of you..."
3790,10,"Hillary wouldn't win.  She keeps switching around her support base, so it's dubious that she would get nominated forget win the election. Al Gore has a shot and so does John Kerry, but if they want to run, they should probably definitely say yes or no, and if yes, start campaigning.  I know Al Gore has his environmental documentary which might be a good self-marketing tool.  Kerry, not sure what he's been up to, to be honest.  Barack Obama would have a shot if it was 2012/2016, though I doubt he'd make a candidate in 2008.  His best shot would be in '12 or '16."
3791,10,"No, they will not leave Iraq, they are just saying that to get votes.\n\nAfter the recent internet postings, it is very apparent that there were WMD's in Iraq, and the info. can not be disclosed.  All of Congress knows of  such.  A bit hypocritical"
3792,10,"I can't answer that question. If I were ever put in a situation to be captured, I would do everything in my power to make the enemy have to shoot me."
3793,10,sad to say the usa is hated everywhere and to those who dont think so get out and travel
3794,10,"I don't know, as I haven't read the book of fiction upon which your question is founded. War on terror? If you are referencing Iraq, you are stupid. But no matter. The war is good for the country in the long run. Sends stupid angry white men, the backbone of the Republican party, to early retirement from voting. Supporting the war is treasonous, knowing what we now know. Shame on the spineless and soulless misanthropes in charge of our affairs"
3795,10,If the unemployment rate increased the crime rate would also rise.  The two are highly correlated.  Look at cities with high unemployment rates and compare their crime rates to cities with lower unemployment rates.
3796,10,"I think he was.  Yea, he was a racist, but so was Lincoln.  He had slaves, but who didnt?  Its easy to judge him now out of context, but he was born and raised in Va since 1807, it was the way of life,so you cant judge him using today's standards.  It takes extraordinary people to go against popular belief, but just because you dont, doesnt make you a bad person."
3797,10,I'm thinking that this is a good question. Good job! WOOWOO
3798,10,America is as poor as any other developing country.
3799,10,"Yes they have an adgenda, it being a truly Christian political party, you know looking after the interests of all people in the USA INCLUDING THE POOR oh did I say a bad word!!!; you know raising the Minimum wage, stopping the GOP from attacking things like Food stamps, Medicade, Social Security, stopping Companys from denying employees there rightfull Pensions,  Stopping the GOP from making anymore Tax cuts for 3% of the population of our  nation.   Of course they will Purge the war on Terrorism, does anyone think that when a Democratic Government came to power they would instruct the CIA FBI Homeland security and all to lay of AlQueda!!! Of course not they would increase the security in our ports and Borders by reducing the amount of money spent in Iraq.  USA is not the world bank is it ???? why should the USA and the USA only be the sole supplier of ways to rebuild Iraq, hey Arabia is rich very rich as we all know, if the bordering countries to Iraq want peace in this country, let them cough up the moneytries for this purpose.\nThere is no link from Iraq to 9/11 all the people involved in 9/11 were Saudi fact!!!!! and how do you explain the London and Spain incedents and others, surly if all the Terrorists were purged from Iraq the london bombing could still have happend, so why are we spending $200 billion a year in Iraq $200 billion we could use badly in the USA!!\nI personally dont except that the World Economy is something America & Europe has to go along with. I would like to think that the Democratic party would give Tax incentives to Companys who build there Factorys in the USA employ American people and advertise that they are pulling for the American worker. \nIs it right that the GOP pulls for any worker but the American one!! Its all a cover up for the real truth that is "" The non European or American worker will accept less money an hour"" this is the real truth isnt it. So for starters the Democratic party will pull for the American worker inside the USA They will keep up the world wide war on Terror. And a Democratic Senate would move towards a National Health service, with some kind of means test and opt out for those who can afford Private Health Insurance, so that mothers no longer have to choose between Food or Medicine for there children in USA 2006, the truth is 50% of GOP adgenda is Democratic adgenda so nothing would change in most departments of Government, I mean our Armed forces are not Republican nor are the CIA FBI, they advise and obey the ruling party whoever they are.\nAs per your statements about Hillary Clinton, taking some of the Propaganda i have heard in the last 2 years to the ridiculous extent that some of you do, NO Mrs Clinton is not a AlQueda agent undercover, do you really believe this??? she wants Education in the USA to improve, she wants our Economy to thrive, Example she wants China to accept Exports from the USA, something not happening now \nI bet your sole bone of contention is :- does she agree with G W Bush on Iraq or not. full stop \nI would be interested if you have any other complaints about Hillarys Opinions; other than Iraq.and the War on terror."
3800,10,"sorry, i couldn't find anything on google about it.\nhttp://scotthortonshow.com/\nmoney, http://www.philipdru.com/griffin_stream.html\nbush & clinton http://www.philipdru.com/triplett_stream.html\nisrael http://antiwar.com/justin/?articleid=8730\nhttp://www.philipdru.com/webb_stream.html\niran http://www.weekendinterviewshow.com/InterviewDisplay.aspx?i=131"
3801,10,"So you cant repeat mistakes that have already been made.To have an understanding of how we got to where we are, you have to know what came before..."
3802,10,"I mean... it's good of course...\n\nbut that's in the past 5 years... so he's not even reached his own personal low yet... so he's still higher than it's been under him... overall, not the best rate of growth...\n\nthe simple fact is... the economy is starting to go in the direction it was going in the 90s... starting... but he's not been able to maintain that kind of continual growth in his presidency... it's always been one step forward, one step back...\n\nI mean it's better than the economy getting worse of course..."
3803,10,"Firstly, the libs will bash your use of fox news, but it is a credible source.  Also, that storm on saturn is your fault, you didn't drive a hybrid car!  Lol, in their logic I just spoke the truth a thousand times"
3804,10,"They are right THERE, hidden under the Patriot Act."
3805,10,"This is not exactly what you ask, but maybe it will help you.\nIt is the Big Mac Index. Is not a joke. I give you first the explanation:\n\nBurgernomics is based on the theory of purchasing-power parity, the notion that a dollar should buy the same amount in all countries. Thus in the long run, the exchange rate between two countries should move towards the rate that equalises the prices of an identical basket of goods and services in each country. Our ""basket"" is a McDonald's Big Mac, which is produced in about 120 countries. The Big Mac PPP (purchasing-power parity) is the exchange rate that would mean hamburgers cost the same in America as abroad. Comparing actual exchange rates with PPPs indicates whether a currency is under- or overvalued. \n\nThe Bic Mac in the USA is 3.10 U.S.$ and in Australia  2.44 U.S.$ (or 3.25 Aus.$), so you have a -21% in Australia."
3806,10,"I think it is religious in nature.  Not being preduice at all.  i think that the muslin religion is to conquer the ""non belivers"" and they are following their religion.  Not saying it is right but that is the cause."
3807,10,"I would say that yes, Mexico is passive aggressive towards America. I wouldn't go so far as to say that Mexico is ""expanding"", there is however a huge amount of the population that doesn't want to be there."
3808,10,No we are not terrorist we like you Christian we love Peace we love life we want to live in pace with other world
3809,10,"I think people could have unlimited choice, but they don't want it.  They want to choose from a few options.  It is less work and less overwhelming.  I do a lot of market research for my job and I come across this phenomenon all of the time."
3810,10,Here you go: http://www.house.gov/pelosi/contact/contact.html
3811,10,the rich white man is fearful of loosing his wealth to actual hard working people
3812,10,Not as long as Republicans have the majority in the house and senate.... good ole boys protect each other no matter if they are wrong.
3813,10,Republicans are masters at propaganda
3814,10,"Ouch, sorry to hear that because you are going to get served with some pretty bad consequences.  Are you an illegal immigrant or an American citizen/legal immigrant that brought them over?  If you are the former you will probably just be deported.  If you are the latter you are probably going to jail."
3815,10,"Because John Kerry never intended to say he was sorry . Today , his written statement was merely for damage control. He still didn't say that he was wrong to call our military stupid & uneducated . Yesterday he called a press conference to state that he'd never apologize . Today his written phony baloney backs that up . It's not an apology . He needs to go to Iraq and really apologize ; then come back and resign from the senate ."
3816,10,"Alaska and Hawaii became states in 1959, making a total of 50 states. They had been territories prior to that."
3817,10,"I was watching the history of the Roman Empire on (of course) the History Channel yesterday. And it basically was the story of one dysfunctional or corrupt or tyrannical Emperor after the other (and the power hungry women who loved them) and I got to thinking - why do we expect so much from our modern day politicians? Clearly the Roman emperors had (in a joint sense) every bad quality a person put in power could ever have - they often womanized, the often killed (some killed a lot), and they often took advantage. In short, they mostly just took advantage of their positions of power. They got the six-on-the-side-lovers, the special in-palace-running-water, and the right to exercise their natural and dominant tendencies to be in charge (I learned that Emperor Claudius had no such tendancies - he hid behind a curtain after Emperor Gaius was killed by his own guards and was then literally forced to be the new Emperor).\nSo here we are in this modern “civilized” society (my kids have a Sony Play Station) and we expect so much from our representatives. We demand their integrity and honesty. And we’re so outraged when they get caught playing Emperor. But why? On the basis of what? Has man’s morality really evolved all that much since the Roman Empire? Wasn’t it just a handful of decades ago that a guy maned Hitler tried to forcibly and violently take over the world? So our guys (and I live in America but your guys in other so called civilized nations should easily follow the paradigm) are suddenly going to change from historical trends and not only really CARE about the people, but care enough to focus on the people’s needs and not their own? What a joke. When politicians get caught taking bribes, smoking pot, killing someone (how many people do you know personally who die under mysterious circumstances?) or shacking up with their sixteen year old intern, it’s nothing but the HISTORICAL NORM. They’re just following suit. It’s only by the sheer fact that they’re no longer held above the law that they don’t OPENLY engage in the Roamesq things of the past. In fact when they do get caught they seen to find ways to use their positions to get out of trouble anyway. I wonder what would happen if a guy named Rocco Fabricchi the plumber from Brooklyn ran his beat up Toyota in to his neighbor’s fence and then said, “Oops I took some sleeping pills and don’t remember a thing.” What about if you ran your car off a bridge with your brother’s former secretary in side and left her to die? You do nothing for nine hours and they charge you with nothing but “leaving the scene of an accident”? Would they just charge you and me with “leaving the scene of an accident”? Or would you get at least a vehicular or negligent homicide charge? Well you get the picture. The new age politicians are doing just like the Roman Emperors - they’re just doing it quietly in the background with a nice custom made suit. We need o learn from human history and stop expecting so much."
3818,10,"My guess without looking it up with be either the Jefferson or Lincoln Memorial, I believe the Washington Memorial was already done."
3819,10,"In Arizona most ,not all of the illegal aliens are paid in cash. That means the illegal and the illegal employer don't pay taxes on anything.The illegal that is paid cash does pay sales tax on anything that he purchases.No the illegals are legally allowed to get benefits but thru the use of forged and /or stolen documents they can and do get them.I personally do not hire any illegal aliens in my business.I cant trace everything I buy all the way thru its entire process to make sure an illegal alien didn't have a hand in it somehow.What has that got to do with the fact that they are illegal?Can you trace everything you buy to make sure that child forced labor wasn't involved at some point in its processing?The fact that the illegals that do pay taxes are paying in one of theses ways,either with a stolen/shared/false/forged social security number .Or working with a TIN# that they pay taxes,I don't have any problem with the fact that they pay some taxes and don't get anything back.First of all they have no legal right \nto work here so why should they be rewarded.\nThe way that a lot of illegals pay for an apartment is that\nmany will band together and stay in the same apt.that makes it possible.If 10 people make $ 5 per hour that turns into $ 50.and hour collectively.If they work 8 hours a day that's $ 400.per day or $2400.per 6 day work week\nSo they can afford to rent,eat,and still send money home.\nHere in Arizona in the areas that they live in no one cares how many are crammed into the over priced dump of an apartment or trailer park.You are very biased and not fully informed on every aspect of the problems with illegal aliens in this country.It has NOTHING to do with what race they are only the fact that there are so many and they are illegal.Dont be so sure that the illegal couldnt be sent back to thier own country.A mass deportation could be done,after all ,the Army can ship hundreds of thousands of men in a matter of days.So if we let the Army take care of it ,yes it could be done.Mass deportation is the first option as far as Im concerned.\nNever say anything cant be done by America\n,we seem to always find a way .Dont we?\nNo Social Security cards to any one thats illegal.\nThe legal American that collects welfare,is legally allowed by law to do so,the illegal alien is not."
3820,10,"LOCATING ACTIVE DUTY MARINES\n\nTo locate active duty Marines, contact the Marine Corps World Wide Locator at Quantico, Va.\nTheir hours are Monday-Friday, 8 a.m. to 4 p.m.\nThe phone number is: 703-784-3942.\n\nTheir address is: \nHEADQUARTERS U S MARINE CORPS\nPERSONNEL MANAGEMENT SUPPORT BRANCH (MMSB-17)\n2008 ELLIOT ROAD\nQUANTICO, VA 22134-5030\n*Information provided by PERSONNEL MANAGEMENT SUPPORT BRANCH\n\nFor Marines with common lastnames, a Social Security Number may be required\n\nAdditionally, base locators are available at all major USMC commands."
3821,10,No--it doesn't exist. You have to pay a fee if you want to look through Public Records.
3822,10,"Well ,the question is, why shouldnt they have these weapons? The security council nations, ie You guys, Us (Britain), France, China and Russia all have high-payload nuclear weapony in stockpiles..Id say were more of a danger to world peace, wouldnt you?\n Besides, north Korea is a tinpot state, its a wreck and everyone knows it, except the media, who love to play this kind of thing up. Its almost as stupid as believing iraq could actually threaten us *laughs* States like Iran and N.Korea will never use nuclear weapons in anger, as this would almost definatly result in a nuclear response from the Security nations. Basically, we dont need to go to war with them, they wont use them and theyll probably disintergrate as a nation soon anyways.."
3823,10,They get a housing allowance and free healthcare. \nNice work if you can get it.
3824,10,"ALAN DONALD WHICKER. Born in Cairo, Egypt, 2 August 1925. Attended Haberdashers' Aske's School, London. Served as captain in Devonshire Regiment during World War II; director, Army Film and Photo Section with British 8th Army and U.S. 5th Army."
3825,10,"I married my wife (German) while we were in the US.  This was in 1987, so some things have changed. *L*\n\nHe will have to get a VISA to enter.  Contact your Personnel Center, or the Consulate, to obtain the proper paperwork.\n\nOnce you're married, contact INS and see if he can apply for his Temporary Alien Resident card while you are still stationed overseas.  If so, do that IMMEDIATELY!!!  If you have the Resident Alien Card, you may not require a Visa.\n\nGood luck and congratulations."
3826,10,he can't.
3827,10,"First get a job with the Minnesota Vikings, you'll need the experience"
3828,10,"Fine, if they're a world power I say we stop all aid to Africa and let \nworld power South Africa pick up the slack."
3829,10,"What do you mean messed up? Do you mean that you got busted, bonded out and went and did something ELSE stupid. like get boozed up and got behind the wheel? Do you think you deserve to be out, seeing as you aren't taking the paid-for privilege of your bond (meaning your promise, my man) seriously?\nI am sorry for coming down hard on you, but getting busted should be a wake-up call to you, not business as usual. Getting busted is SUPPOSED to be a life-changing event, and you don't seem to be letting it sink in as such. Yes, a lot of people get busted. Yes, you don't need to be a wuss about it. And yes, you probably know in your heart of hearts that you screwed up royally.\nBut think of it this way; while you were in stir the first time (when you are awaiting bond), I am sure you saw some pretty hard folk in there. I am not talking about hard as in violent felon-types, but hard in the way that they are too hard-headed or stupid to get out of the way of those self-made obstacles that block their own attempts at a good life - a life worth living.\nDude, you have to decide if you want to be one of those people, 'coz getting out on bond and breaking more laws doesn't say you are smart; it says you need to be forced to make legal choices. You hurt yourself by not even making an attempt to stay out of trouble.\nYou may need new friends or surroundings or just new habits; if you don't alter these things, I can absolutely guarantee that the state will be happy to alter your surroundings for you, aka, jail or prison. Since it seems like your offense is alcohol-related, get your behind into a program TODAY. Not tomorrow: TODAY. You may not think you are an alcoholic, but if you are getting busted for alcohol-related offenses, it is time you own up to the fact that you and booze are bad together, and you need help getting away from it.\nThis is all about you, and you MUST accept and own your own mistakes, or you will continue to repeat them. The courts, while still proactive and willing to give you a chance (thus you being able to bond out in the first place), hate being made into fools. That is what you have done here. \nSo, this is what you do: after you call AA and find the nearest meeting, call your lawyer. If they are not in, leave a message. Do NOT spring this on them at court, because lawyers hate not being prepared, and they will look like a fool when the prosecutor brings it up (and they WILL bring it up) to secure a win. that is how prosecutors work; their job is to make you look like the dumb*** you have certainly been. Your lawyer needs to think up a strategy that takes into account your mistake.\nKeep calling the lawyer until you talk to him or her directly. You want to stay out of jail, make sure you give them more time to prepare rather than less. And go to the AA meeting. Work the program, so that when you go to court, you can show the judge that you know you have a problem (the screw-up while on bail), but are getting help for it.\nAnd for crying out loud, wake up, and take a different path than the one you are taking. It is not helping you, so ask for help."
3830,10,I have a friend in Iraq part of the CIA. He got pushed in their because he father was an agent.
3831,10,Trade data: http://www.census.gov/foreign-trade/balance/c0004.html\n\nBy country: http://www.census.gov/foreign-trade/top/index.html#top_partners
3832,10,"I don't think it's that big of an issue, just something that people feel the need to exaggerate. Although I'm not too crazy about this new plan to try and give loans and scholarships out to illegals, that takes away from the kids of this country who aren't breaking the laws. I don't see how that stupidity could have gotten this far."
3833,10,"To me it's my freedom and liberty as I seem to have little of either.  Most of the money I earn is taken away before I get it via taxes and then they take more in taxes when I spend it.  So if a dollar earned is 100% liberty, what % do I get to spend the way I want too.  Almost 40% is taken out before I get it.  That leaves 60%. Now if I buy anything I get hit with sales tax right off the bat.  Get the picture. I can't get on a greyhound bus without a government ID so where is my freedom?"
3834,10,It would be hard for India to match US's standard because of the existing India culture. Due to some religous belief which hinders India's development.
3835,10,"No, because where I live you can be fired for ANY reason or NO REASON AT ALL. Consider that I've also seen racially motivated firings where the people who lost their jobs had no rights or protection at all. Also in my state the labor board will only enforce minimum wage without a contract. I've seen people put in a two week notice at a job only to have their last paycheck dropped to minimum wage out of revenge for them leaving. These laws favor corporations, not workers rights at all. I see nothing fair about that. To change these laws in our favor I'd be willing to see a law mandating giving at least a weeks notice before quitting a job. And the employer has to accept it, not tell you just to hit the door because you put in a notice."
3836,10,Your question 'Assumes' there are benefits to the minimum wage. The true effect of the minimum wage is to prevent the employment of anyone with job skills not worth the minimum wage.
3837,10,"From The Declaration Of Independence\n\nThe unanimous Declaration of the United States of America,\n \nWhen in the Course of human events, it becomes necessary for one people to dissolve the political bands which have connected them with another, and to assume among the powers of the earth, the separate and equal station to which the Laws of Nature and of Nature's God entitle them, a decent respect to the opinions of mankind requires that they should declare the causes which impel them to the separation.\n \n--That whenever any Form of Government becomes destructive of these ends, it is the Right of the People to alter or to abolish it, and to institute new Government, laying its foundation on such principles and organizing its powers in such form, as to them shall seem most likely to effect their Safety and Happiness. \n\n-But when a long train of abuses and usurpations, pursuing invariably the same Object evinces a design to reduce them under absolute Despotism, it is their right, it is their duty, to throw off such Government, and to provide new Guards for their future security.-\n\nFrom The Constitution of the United States:\n\nArticle. I.\nSection. 8.\nTo provide for calling forth the Militia to execute the Laws of the Union, suppress Insurrections and repel Invasions;\nTo provide for organizing, arming, and disciplining, the Militia, \nand for governing such Part of them as may be employed in the Service of the United States, reserving to the States respectively, \nthe Appointment of the Officers, and the Authority of training the Militia according to the discipline prescribed by Congress;\n\nSection. 9.\nThe Privilege of the Writ of Habeas Corpus shall not be suspended, unless when in Cases of Rebellion or Invasion the public Safety may require it.\n\nSection. 4.\nThe United States shall guarantee to every State in this Union a Republican Form of Government, and shall protect each of them against Invasion; and on Application of the Legislature, or of the Executive (when the Legislature cannot be convened), AGAINST DOMESTIC VIOLENCE\n\nFrom The BILL Of RIGHTS\n\nAmendment II\nA well regulated militia, being necessary to the Security of a Free State, the right of the people to keep and bear arms, shall not be infringed. \n\nAmendment X\nThe powers not delegated to the United States by the Constitution, \nnor prohibited by it to the states, are reserved to the states respectively, or TO THE PEOPLE \n\n\nShould American Citizens take arms up against ILLEGAL\nAliens? \nAnd Force them from our country? \n\nIf Our Government Doesnt Resolve This\nWe May Have To (Article 1 - Sections 8 and 9)\nIt Is Our RIGHT And Our DUTY As American Citizens \nTo DEFEND Our Nation Against Invaders\n\nAs It Is Our RIGHT And Our DUTY \nTo Remove The GOVERNMENT\nWhen Our Government Is Not Acting In The Best Interest Of Our Nation (Article 1 - Section 4)\n\nThats When Amendments 2 and 10 Come Into Play\n\nDont Believe Me??? Read The Words I Typed Above ^"
3838,10,hey i totally agree with u i mean im white but my boyfriend is mexican and illegal and i think that if it wasnt for the mexicans this country would be shit and no i dont think ur racist. \n\n<3 ashley love ya
3839,10,YES !!!!!!!!!!!!
3840,10,Your right on the money...they do support these organizations. Ignore some of these morons on here...they have no clue what their talking about...\n\nThe fact is that if the government went after PETA for supporting ELF & ALF then the libs would go insane...they are all major supporters of the Democrats.
3841,10,GO BACK TO MEXICO!!!!They'll help you there!!!!
3842,10,50% toward the deficit  10% to the infrastructure 10%to education 10%to alternative energy research 10% to health care reform 5%to the military5% general fund
3843,10,"Without looking it up, I would say that a racist is someone who discriminates based on race. Now let's look it up..... well after looking it up, appears I was right on the money.\n\nTo all the morons saying the poster is racist, I believe he is referring to people throwing the word racist around as a counterpoint to someones DIFFERENT opinion on the immigration issue... Why is that people cannot disagree without being a racist?"
3844,10,www.theinjusticesystem.com
3845,10,"Absolutely. We already have two of the three branches elected (more or less) by the public, they provide an adequate check against the judiciary.\n\nThe problem with making the courts public is that the public is slow to change. Many important decisions would have been delayed by years, if not decades, if the courts had been elected.\n\nExamples : Roe v Wade (allowing abortion), Brown v. Board of education (end of segregation in schools), Lawrence v. Texas (decriminalizing sodomy).\n\nThe legislative and executive branches are elected by the public, and tend to represent the majority. Since the judiciary is often not, they tend to be more receptive to the needs of the minorities (non-Christians, women, children, African-Americans, gays, etc).\n\nRegarding Kelo : The SCOTUS merely ruled that local government can take private property for public use (with compensation, as mentioned in the Fifth Amendment). But the people still have the decision to vote for public officials who would choose not to do this."
3846,10,"i don't think there is one.   Just read it.  If this is for school, I would focus on the amendments."
3847,10,"No one ever faulted her for lack of ambition.  I'd guess that she struck a pact with Bill that ""if you scratch my back I'll scratch yours.""  She likely will be very popular because she will faithfully follow the polls and change directions whenever the polls change.  They often change most when the previous polls proved wrong.  Unfortunately, polls only measure sentiments and not the underlying facts of life.  History records the facts of life."
3848,10,LOL! Sometimes they seem to be. I think they are a little more socialist.
3849,10,F-ck You!
3850,10,"It is called censorship by the participants.  Just keep coming on your part. If someone does not like your view, they feel fine  about censoring you off the page.  It happens all the time."
3851,10,"This was recently an enormous issue in Britain, in the last 4 weeks; the doctors wanted to 'unplug' and the parents did not.  Search the news archives.  You kight also look for the various links which popped up during the Terry Schiavo fracas."
3852,10,"right now all the countries care about showing off their powers and not really thinking about what they definitely need to improve on. I'm originally from india and as u have probably heard that india's economy is improving dramatically. Well, if you ask me, it difinitely is improving army bases business but a majority of the poor is still in india."
3853,10,bail is the money you to pay to get ouy\n\nbond is an agreement to whoever put up your money that someone will pay them back if you run
3854,10,The amount of women that are being incarcerated has increased at a rate of 20 to 1 in the last ten years. The crimes being committed by women are mainly crimes taht are drug-related or crimes committed trying to get the next fix!
3855,10,"This object is not the cause - it's merely an attempt at justification.\nDifferent foreign wars have different real causes, but economics is usually present.  These days it's the over-powerful lobbies of Israel, the CIA and the US Military."
3856,10,Yes. Immigrants who make less than minimum wage will pay you handsomely to help them with their transition to a better life.
3857,10,"Many things were going on.  The United States was in a war with England in 1815 and that was the year that the U.S. beat England in the Battle of New Orleans helping to bring that war to an end. \n\nThe United States was also in a war with Dey of Algiers. This was known as the The Second Barbary War (1815, also known as the Algerian War) was the second of two wars fought between the United States of America and the semi-autonomous North African city-states of Algiers, Tunis, and Tripoli, known collectively as the Barbary States. It brought to a conclusive end the American practice of paying tribute to the pirate states.  The U.S. Military leaders were Commodores Stephen Decatur, Jr. and William Bainbridge.\n\nEngland was again at war with Napoleon after his escape from Elba.  With the British (and their allies) winning the Battle of Waterloo Napoleon abdicates and is taken to the island of St. Helena.  Ionian Islands come under the Protectorate of Great Britain.  The Corn Law is passed in England to maintain the price of food stuffs.\n\nIn 1832 Andrew Jackson was reelected President of the United States.  The U.S. defeated the Sacs and Foxes in Black Hawk’s War.  The crisis caused by the Nullification Act in South Carolina (with a threat of secession) is averted.  \n\nIn England is the passage of the English reform Bill.  In short this bill readjusted the basis of parliamentary representation and extended suffrage.  \n\nA British fleet operates with Gerard in the reduction of Antwerp."
3858,10,consternoon afterble.
3859,10,thats it ... stir the hate pot ... next time anyone commits a crime i say deport the whole race including pink bigots ..
3860,10,"I actually brought up that scenario once to some friends, and they thought I was daft.  Since you seem to be thinking the same thing, maybe it's not such a far-fetched thing?  If not George W. then his brother, Jeb?  I wouldn't put it past the Republicans to do such a thing."
3861,10,"'EVER'  - sure.\n\nWhile Hamas is in charge.... NO, absolutely not.\n\nThis is rather discouraging, especially considering the progress that has been made recently, and the sacrafices on both sides to get where they were in the peace process.\n\nSo unless Hamas is kicked out...\n\nBest case scenerio, Hamas becomes a legitimate political organization (as opposed to a terrorist organization) and, maybe in 20 years, peace becomes possible again.\n\nWorst case scenerio, Hammas promotes more attacks on Israel some more and Israel eventually gets mad and destorys Palestine, enciting Iran to attack Israel, probobly with Syria's help.  America would get involved to help Israel, which would draw in Great Brittian, Russia, Poland (maybe France) on our side and set up WWIII. \nUS, England, Russia, Israel Vs. Palestine, Iran, Syria"
3862,10,Could it be.................................. THAT YOU NEED TO KNOW!!!!!!!!!!!!!!!!!!
3863,10,I believe they will be eating the excrement of crows.
3864,10,rich countries get richer and poor nations get abused and used
3865,10,I hope that we evolve enough to stop classifying our self's as black American ... Hispanic...white Asian.. etc.. and accept that we are all Americans regardless of our skin pigmentation... divided we fall...........peace.
3866,10,"No.  That is the beauty of the USA, you have no health care.  Why would it change if you had to go to jail while the rest of the public pays their hard earned money into taxes.  You brother is in a jail for a reason, maybe if he had contributed to society instead of commiting crimes he would not be in this situation.  Jail has no company benifits."
3867,10,"yes,  we used to run plates all the time."
3868,10,"June 2, it will be televised on TELEVISA."
3869,10,Some people still think aliens landed at Area 51.
3870,10,"I don't know, but MLK's death was a travesty for the Black population.  He was truly a man of peace and honor."
3871,10,by mail or fax
3872,10,"When you are the leader of the most powerfull nation on this big blue marble, NO!!! You have to set a standard, you have to lead by example, and telling lies to the world about no doing it, then saying you did, tells our kids its ok to lie when it benefits you.\n\nIf he and Hillary werent getting it together, that is their problem, but to have an affair, as a public offical, not good."
3873,10,"""Anarchy""does not imply chaos, or total lack of governance.  Rather, it represents a harmonious anti-authoritarian society that is based on voluntary association of free individuals in autonomous communities, mutual aid, and self-governance."
3874,10,We can only hope!
3875,10,"Yes, but I take pride in being a member of the Coast Guard everyday!  I can just let the pride swell when our car wins a race!"
3876,10,"I agree. We're waaaaaay too involved with the business of other countries. There's so many more things on the homefront that should be focused on, but the gov't is too worried about foreign diplomacy. We need to take care of ourselves before we can even think about aiding others. \n\nWe also need alternative fuel/energy sources. badly."
3877,10,"interesting question can we yes do we want to well thats just the problem isnt it.In order for there to be peace things must be fair and not just fair but equal.All men are not created equal as one might want to believe.some stronger some smarter some healther some with more drive to succeed and a multitude of needs to be met based on education and experiance and ability.If we take all these things into consideration meeting the needs of people becomes of primary importance and is a goal worth achieving . do super achievers have a responcibilty to under acheivers does some one who uses drugs and is lazy deserve as much as this person and what is the balance we wish to achieve in order to maintain a standard of living no one should fall under even if we must care intirely for them. If people would worrie less about what others do and only do there best with the talents given them by the gene pool they are part of then peace is very possible.simple rules of behaveuor for the well being of all people need to be established.cause no harm to others or the enviroment would be a good start and a court of justice not judgement to determine a reasonable sentence.reality is hard but fair, accidents happen but not that often and some one is usally responcible.work is for the good of all men and a position of respect to be valued by society not an employer people often place there desires above those of others and should be reconed with as a crime under do no harm .we can all share in the vast wealth of planet earth if man only respects his fellow man and doesnt take advantage of him.man needs changeing work to keep his mind active and stimulate learning which only enhances his life and those around him.your reward for great acheivment should be acknowledgement by those who benifit from your ability and shared with the world.good work should be rewarded with time off for family not huge pay checks.and more hours worked supporting those who hired you.restructure of laborand management needs to be along the lines of teaching working side by side the knowledge shared is expaned 10 fold throught the world and all benifit.you cant solve a problem by tossing money at it but creating a sence of need to fufill a need gives man the reward and satisfation of helping others.jobs with low skill levels that require simple instruction yet hard physical work should be rewarded equally as if they invented scotch tape peoplewho show a lazy streak may be great thinkers unable to concentrate on simple tasks or will ing to do them no matter there role in the community can be fufilled with community projects of shot duration with long term benifits .you build a road may be all thats need for awhile great numbers benifit from hard work on common projects.If i am rich and provide all the money to finance a deal should i be rewarded or scolded for hoarding and not sharing.baseing your worth on money is of little value its only a simple minded way of keeping score in a game set up with rules that are not equal at its inception .man is capable of peace but i dont think willing he is to greedy in his nature still and may be for 100""s of years to come."
3878,10,"Amen!\n\nI hope that people like the pig that bought in that poke.\n\nPersonally, I'm worried."
3879,10,"No, I don't belive so, because as a free country, citicens should be able to do what they want, and protest however they wish, so long as it brings no physical harm to others. However, be it Austrailia, U.S.A. (my home), U.K., or any other free nation, it is truely sad for flags to be burned, and kind of counter productive, as they are using the freedoms of that country to burn the flag (irony?). If I were Austrailian, and saw somone burning an Austrailian flag, I would protest by raising mine higher.\n\nBottom Line...\nPeople should have the right to protest as they please, be it flag burners, or FLAG WAVERS!\n\nGreetings from the states!"
3880,10,"Tennessee Code Annotated Section 71-3-101 has been repealed through legislation.  Since Title 71 deals with Welfare, I doubt what you are looking for would be in that area.  Title 36 deals with domestic matters, including child support.  Title 39 deals with crimes against the State of Tennessee, such as perjury.  You can access the Tennessee statutes by going to www.michie.com and choosing Tennessee from the dropdown box.  When the java script loads, click on the plus sign next to Tennessee, and all of the different Title numbers will load.  You can also use their search engine to look for what you want."
3881,10,"no, however, there sure are a lot on here. this one avatar, SPOOKY, he always has his police and federal agent friends answer his questions, he can't read either. i just never knew all these legal people on here have so much time on their hands! there was even a lawyer on here threating to sue the avatars....now is that feasible??? i'm glad i'm a convict on the lam using a mimi idenity, makes my life easier!"
3882,10,NO...I am proud to be an American citizen and no amount of money will ever change that.
