,categories,text
1579,2,"NHL season nearing point of no return: Dryden CHARLOTTETOWN -- He #39;s long since traded his pads for politics. But, that doesn #39;t mean Ken Dryden has lost his love of the game."
1580,2,"Tigers Squeak by Slumping White Sox 5-4 (AP) AP - Marcus Thames drove in three runs, and Nate Robertson pitched eight strong innings in the Detroit Tigers' 5-4 victory over the slumping Chicago White Sox on Wednesday night."
1581,2,Girls' Top 20 Following is the Globe Top 20 in EMass for girls' soccer. No. Team Record Last 1. Belmont 14-0-1 1 2. Oliver Ames 13-1-0 2 3. Lynnfield 15-0-0 3 4. Norwell 15-0-0 5 5. Andover 14-1-0 4 6. Bishop Feehan 11-1-1 6 7. Old Rochester 14-1-1 7 8. Marshfield 10-1-4 9 9. Wellesley 9-0-5 8 10. Weymouth 12-1-2 10 11. Rockland ...
1582,2,"Sharapova Humbled by Resurgent Pierce  NEW YORK (Reuters) - The Maria Sharapova bandwagon came to  a grinding halt on Saturday when Mary Pierce rolled back the  years with a sensational 4-6, 6-2, 6-3 win in the third round  of the U.S. Open."
1583,2,"Ames seeks Championship lead on TSN ATLANTA - Fifty-year-old Jay Haas does not quite need a walking stick, but he is easily the oldest man in the field at the Tour Championship."
1584,2,"Steve Spurrier Set to Take South Carolina Coaching Job One legendary coach will replace another at South Carolina next season. According to published reports, former University of Florida and Washington Redskins coach Steve Spurrier will take over the as head "
1585,2,Numbers Game for Schumacher Ferrari and Michael Schumacher were savouring yet another world championship today after a milestone weekend for both team and driver.
1586,2,Baseball player #39;s religious holiday needs no explanation He is credited with victory. Which always begs the question of how the losers are supposed to feel. Are they sinners ... heathens ... infidels? Inadequate at prayer? Or just lacking in defense?
1587,2,"Lockout Looms as NHL, Players' Union Deadlocked  MONTREAL (Reuters) - The National Hockey League and its  players ended three days of labor talks in an apparent deadlock  on Thursday, with little progress seen in avoiding a lockout by  team owners later this month."
1588,2,Teammate Kliens up Webber MARK Webber #39;s last race for Jaguar ended when he was knocked out of the Brazilian Grand Prix by his own teammmate yesterday. Webber was taken out by Jaguar No.
1589,2,"PENN STATE 37, MICHIGAN STATE 13 Rousing Finale for the Seniors &lt;b&gt;...&lt;/b&gt; In a dismal season defined by offensive futility, Penn State fans have pleaded for changes to the Nittany Lions #39; offense. They have chanted the name of the true "
1590,2,"Colonials Come on Late Trailing at halftime to an overmatched foe, George Washington finally gets in a groove in the second half and puts away Morgan State, 94-70, on Saturday."
1591,2,"Virginia runs to victory over Clemson CHARLOTTESVILLE, Va. - Facing the first real test to its dominance this season, Virginia showed Clemson - and the nation - that its numbers haven #39;t just been built against inferior competition."
1592,2,"Former Blue Jays Pitcher Cerutti Found Dead Former Blue Jays pitcher and television commentator John Cerutti was found dead in a Toronto hotel room on Sunday. He was 44. The baseball team said Cerutti, who was slated to provide color "
1593,2,"Drug test could cost Ireland its only Athens gold IRELAND looks certain to be stripped of its only gold medal from the Athens Olympics after the nations most popular horse, Waterford Crystal, tested positive for a banned drug."
1594,2,Vinatieri's Field-Goal Streak Reaches 21 (AP) AP - The only way to stop Adam Vinatieri from making field goals might be to keep him from kicking them.
1595,2,"Santana had breakout season; Schilling got title BRISTOL, Conn. -- One enjoyed a breakout season while the other did exactly what his team expected. After finishing in a tie for seventh place in last year #39;s voting, Santana had a sensational 2004 season, going "
1596,2,"Russian Wins Points Race America's struggles on the cycling track continued Tuesday, when Colby Pearce managed only a tie for 13th place in the points race."
1597,2,"Ready to Get Started Cavaliers coach Pete Gillen believes his team is better than last season, but the improvement may not be enough to help Virginia contend in the Atlantic Coast Conference."
1598,2,"O'Brien awaits offer Boston College athletic director Gene DeFilippo met yesterday morning with football coach Tom O'Brien, who returned to campus after an out-of-town meeting Wednesday with officials from the University of Washington about their head coaching vacancy. While neither party elaborated on what was discussed, all indications were that O'Brien informed DeFilippo that if the Washington job were offered to him, he ..."
1599,2,"Red Sox Win 8th Straight, Pressure Yankees (AP) AP - Johnny Damon and the Boston Red Sox are putting pressure on the New York Yankees and pulling away from everybody else. Kevin Millar homered and drove in four runs, Damon had four of Boston's 16 hits, and the streaking Red Sox beat the Anaheim Angels 12-7 Wednesday night at Fenway Park for their eighth consecutive victory and 14th in 15 games."
1600,2,"Open-Roddick can #39;t wait for  #39;electric #39; atmosphere Andy Roddick hopes to use home advantage to the maximum as he begins the defence of his US Open crown next week. Roddick, who opens this year against American "
1601,2,"Baseball Today * Abraham Nunez, Royals, hit his second grand slam in two weeks to lead Kansas City over Seattle 7-3. * Aaron Harang, Reds, limited St."
1602,2,"Donovan Wins Third Straight Player Of Year Award BEVERLY HILLS, Calif. -- Landon Donovan was voted the US soccer team player of the year Thursday, becoming the first three-time winner of the award."
1603,2,"Open-Fireworks in store as Agassi takes on Federer Andre Agassi, darling of the New York crowd, meets world number one Roger Federer in a mouthwatering quarter-final at the US Open on Wednesday as the year #39;s final grand slam bursts into life."
1604,2,"Ralf looks fitter than before, says Williams Ralf Schumacher drew plaudits from team boss Frank Williams on Saturday after qualifying fifth for Sunday #39;s inaugural Chinese Grand Prix despite a three-month absence from Formula One."
1605,2,Moss goes through Vikings morning walkthrough Minnesota Vikings head coach Mike Tice says his star receiver is looking better this week after being limited last week by a strained hamstring.
1606,2,"Real fights back to earn draw in Kiev Real Madrid fought back from two goals down to draw 2-2 with Dynamo Kiev in their Champions League match on Wednesday, leaving the Group B wide open with two rounds remaining."
1607,2,"Mourinho is happy Premiership play their cards right CHELSEA manager Jose Mourinho loves the rough and tumble of English football, believing a player has to  quot;lose control quot; to get sent off."
1608,2,"Annus to appear at IOC disciplinary hearing Sunday ATHENS - Adrian Annus of Hungary, the Athens Olympic men #39;s hammer throw champion embroiled in a doping scandal, will appear at a hearing of the International Olympic Committee #39;s disciplinary commission on Sunday to explain his case, IOC officials said "
1609,2,"Wakefield #39;s nightmare becomes a dream Shortly before throwing the first pitch in Saturday night #39;s opening game of the World Series, Boston Red Sox pitcher Tim Wakefield will pause for just a second to locate his wife "
1610,2,"Buckeyes #39; 5 FGs trip Wolfpack RALEIGH, NC  Compared to the kick he made last week, these field goals were easy for Mike Nugent. He certainly made them appear that way."
1611,2,United ends Arsenal #39;s streak Manchester United emerged triumphantly from an uncompromising Battle of the Titans to end Arsenal #39;s 49-match unbeaten English Premier League run with a 2-0 victory at Old Trafford on Sunday.
1612,2,"Stojakovic Still Wants Out of Sacramento (AP) AP - Peja Stojakovic still wants the Sacramento Kings to trade him. Until then, he seems perfectly happy to be back."
1613,2,"BCS shockers: Texas in Fiesta, Pitt to Rose As expected, Auburn is the odd team out of the BCS national championship game, and Texas has bumped Cal out of the Rose Bowl. In addition to the Longhorns #39; last-minute jump, there was another shocker: Texas "
1614,2,Safin in Fine Form Over Hewitt at ATP Masters Series Paris No. 6 seed Marat Safin brought his  quot;A quot; game Friday in defeating No. 2 seed Lleyton Hewitt in straight sets in a battle of former No.
1615,2,"Washington mayor to push change in baseball bill Washington, DC, Mayor Anthony Williams will try to get financing for a Major League Baseball stadium back on the city council agenda next week after the council "
1616,2,Expos-Marlins to Play Two Games in Chicago (AP) AP - The Montreal Expos and Florida Marlins will play games Monday and Tuesday at the Chicago White Sox's stadium after the Marlins were forced to adjust their schedule for the second time this month because of a hurricane.
1617,2,"WOMEN #39;S PRO TENNIS: Americans are idle at Open Thirteen years ago, when Jennifer Capriati made her first US Open semifinal at age 15, she appeared headed for a long run of titles in her home Grand Slam."
1618,2,"Carter vows full effort despite unhappiness In his first public statements since a trade demand last month, the Toronto Raptors star defiantly refused to soften his position yesterday, but insisted that he would still play hard for the team he wants to leave."
1619,2,JR shoots down NHL -- again The Flyers star told Fox Sports #39; Best Damn Sports Show Period last night that there #39;s not going to be a season and demanded union head Bob Goodenow and NHL commissioner Gary Bettman to negotiate.
1620,2,"Morientes claims Liverpool interest Fernando Morientes claims Liverpool have contacted him over a move from Real Madrid to Anfield. The Spaniard is frustrated with the lack of first team opportunities at the Bernabeu, and has been linked with a New Year move to Merseyside."
1621,2,"Olympics: 'People Power' Stops Games Event, Holmes Wins  ATHENS (Reuters) - ""People's power"" stopped a gymnastics  contest when judges' scoring destroyed Russian Alexei Nemov's  medal chances on Monday, while Briton Kelly Holmes shattered  Maria Mutola's dream of consecutive 800 meters titles."
1622,2,"Carlos Tosca Interviews With Mets Former Toronto Blue Jays manager Carlos Tosca interviewed with the Mets on Friday, the first candidate brought in following the firing of Art Howe."
1623,2,"Wenger refuses to go on lookout for replacement ALTHOUGH the world and his wife might be telling him otherwise, Arsne Wenger prefers to back his own judgment, thank you very much."
1624,2,Bears-Lions Scoring Summary Chicago - Thomas Jones proved to be the Bears only source offense against the Detroit Lions. FIRST QUARTER: RB Thomas Jones two-yard touchdown run at 7:38.
1625,2,"Red Sox add Wells to cast of characters The self-proclaimed  quot;bunch of idiots quot; at Fenway Park are getting a new ringleader. In a move sure to torment the Yankees, the Red Sox have reached agreement on a two-year contract with David Wells."
1626,2,"Australia prosper Indian leg-spinner Anil Kumble rea-ched 400 Test wickets on the first day of the first Test against Australia on Wednesday, though the mi-lestone failed to stop Simon Ka-tich and debutant Michael Clarke hitting fighting half-centuries."
1627,2,"Three share lead at Southern Farm Bureau Classic Madison, MS (Sports Network) - Harrison Frazar shot a seven-under-par 65 on Thursday to share the lead with Glen Day and John Senden after the opening round of the Southern Farm Bureau Classic at Annandale Golf Club."
1628,2,"American Not Welcome in Manchester With apologies to the World Series, much of the world #39;s sporting interest in the United States is currently related to soccer, not baseball."
1629,2,"I had faith in Paula PAULA RADCLIFFES husband and coach Gary Lough always believed she would bounce back in style from her Olympic nightmare. Radcliffe, 30, pipped Kenyan Susan Chepkemei to win the New York "
1630,2,Packers Take Early Lead Over Panthers (AP) AP - Ryan Longwell's 41-yard field goal gave the Green Bay Packers an early lead over the Carolina Panthers on Monday night.
1631,2,"Gonzalez takes turn as the Playmaker' SOUTH BEND, Ind. -- Without a doubt, it was the biggest catch of his career."
1632,2,Tiger plays through agony of back injury to show inner drive Tiger Woods produced one of the most remarkable rounds of his glittering career yesterday. A four-under-par 68 on the first day of the AmEx World Championship at Mount Juliet 
1633,2,"Sharapova to face tough challenge from in-form Hantuchova DANIELA HANTUCHOVA, of Slovakia, defeated Vera Douchevina, the Russian wild card, 6-1, 6-4 yesterday in the opening round of the Swisscom Challenge in Zurich."
1634,2,"NFL: Kansas City 27, Baltimore 24 Kansas City #39;s Priest Holmes ran for two touchdowns and Trent Green passed for one Monday night in a 27-24 win over the Baltimore Ravens."
1635,2,"Worldstars play strong defensive game in 5-1 victory over HV 71 JONKOPING, Sweden (CP) - Ray Whitney scored and assisted on Alexandre Daigle #39;s goal as the Worldstars played a strong defensive game in a 5-1 victory over HV 71 on Friday."
1636,2,"Teixeira hits for the cycle ARLINGTON, Texas  Mark Teixeira became the second player in Rangers history  and first in more than 19 years  to hit for the cycle, leading Texas to a 16-4 rout of the Cleveland Indians on Tuesday night. "
1637,2,Ferguson in bid for  #39;fabulous #39; Rooney The pursuit of Wayne Rooney became serious last night as Everton confirmed Manchester United had tabled a 20m bid for the England striker.
1638,2,"Berti Vogts Quits as Scotland Soccer Coach, Cites Abuse by Fans Berti Vogts quit as Scotland #39;s national soccer coach after a run of results left the team unlikely to qualify for the 2006 World Cup in his home country of Germany."
1639,2,Not looking down at UMass The game came about because both sides had wants and needs. Boston College wanted a fifth home game; the University of Massachusetts needed to pump revenue into its cash-strapped football program.
1640,2,"NFL Still Barring Williams The NFL #39;s position on Ricky Williams #39;s playing status didn #39;t change following Thursday #39;s meeting in the Los Angeles area with attorney David Cornwell, who represents the retired Miami Dolphins tailback."
1641,2,"FOR ELI, LINE PUTS ON GOOD FRONT The Giants #39; fourth offensive snap yesterday provided the afternoon #39;s first obvious mistake. Its plot sounded frighteningly familiar."
1642,2,"NFL games on TV BALTIMORE (5-3) vs. NY JETS (6-2) When, where: Sunday, 1 p.m., at East Rutherford, N.J. TV: Ch. 4. Last meeting: Ravens won, 34-20, in 2002. Comments: Jets quarterback Chad Pennington is out 2-4 weeks with a strained right rotator cuff, leaving Quincy Carter under center against the man-eating Ravens (fifth in total defense, allowing 281 yards per game). Pennington was ..."
1643,2,"Bad night, Vienna: England suffer from James calamity Flattery and deception are becoming England #39;s stock-in-trade. They managed to open a two-goal lead over Austria despite lacking inspiration but then conceded two goals in two minutes midway through the second "
1644,2,"Pedro aces a big test No matter where he happens to fall in the rotation, and he admits he has slipped a spot, Pedro Martinez insists he still is No. 1 on the day he pitches."
1645,2,"Phil Garner likes the Astros #39; chances of re-signing Carlos Beltran &lt;b&gt;...&lt;/b&gt; ANAHEIM -- If the Houston Astros had their druthers, Carlos Beltran and Roger Clemens would already be signed for next year, Wade Miller and Andy Pettitte would report to Spring Training in the best physical conditions of their careers and Lance Berkman "
1646,2,"SECOND LOOKSnapshots from the latest in college football With the weight of a perfect season and a potential BCS Maelstrom swirling in the wind, Auburn rallies in Tuscaloosa for a satisfying Iron Bowl victory against gritty Alabama."
1647,2,"HEARTBREAK FOR AMERICAN DUO The eighth-seeded American fell to sixth-seeded Elena Dementieva of Russia, 0-6 6-2 7-6 (7-5), on Friday - despite being up a break on four occasions in the third set."
1648,2,"American giant: Schlopy snares sixth BEAVER CREEK - Ski racing requires a rare blend of fearlessness, stellar reactions and bionic will - the latter being vital to longevity."
1649,2,"Knauss Tests Positive for Nandrolone  VIENNA (Reuters) - Austrian skier Hans Knauss, 33, has  tested positive for the anabolic steroid nandrolone."
1650,2,"Truth  amp; Rumors: Nov. 2, 2004 When aircraft problems forced the cancellation of Wally Backman #39;s trip last week to interview for the Mets #39; manager #39;s job, something told Backman to cancel a chance to be reunited with his former team."
1651,2,"Ross #39; fate still pending Senior tailback Lydell Ross resumed practicing Tuesday, but his full reinstatement to the Ohio State roster remains undetermined pending possible charges for theft by deception."
1652,2,"ChiSox #39;s Garland agrees to one-year deal Chicago, IL (Sports Network) - Chicago White Sox pitcher Jon Garland has agreed to a one-year, \$3.4 million contract, avoiding salary arbitration."
1653,2,Webber #39;s drive time MARK Webber revealed he can already feel the winning potential of his new team after just one day #39;s testing in Spain. The Australian was speaking as controversy engulfed his Williams team back in England when 
1654,2,McGrady Targets Former GM Weisbrod (AP) AP - Tracy McGrady insists Orlando Magic general manager John Weisbrod was transferring blame by saying players failed to take responsibility for an abysmal season.
1655,2,Fallon denies race fixing scam Champion jockey Kieren Fallon has denied any wrongdoing after being arrested over allegations of involvement in a massive race fixing scam.
1656,2,"MOTOGP NEWS Gibernau wins dramatic Qatar GP, Rossi falls. Sete Gibernau has led a Telefonica Honda one-two in a dramatic first ever Qatar Grand Prix, which also saw Ruben Xaus take his first ever MotoGP podium and world championship leader Valentino Rossi crash out after a determined charge from the back of the "
1657,2,"SRICHAPHAN GETS HIS REVENGE Paradorn Srichaphan of Thailand could not beat Swede Joachim Johansson in Athens, but he got the job done in Long Island. Srichaphan, who lost in straight sets to Johansson in the first round of the Olympics "
1658,2,Australia begin quest to conquer  #39;final frontier #39; India and Australia go into Wednes-day #39;s first Test here without their first-choice teams amid growing concern about both the incle-ment weather and how the wicket will play.
1659,2,Diouf set for ban following spit fury ON-LOAN Liverpool striker El Hadji Diouf is facing a three-match ban after his latest spitting controversy drew widespread disgust from the football world.
1660,2,"Sussex hand title to Warwickshire Warwickshire were crowned as cricket #39;s new county champions at 5.06pm yesterday, even though their players were stuck indoors in front of their TVs and computers at the time."
1661,2,JFK assassination  #39;game #39; stirs up controversy A PC game produced by Scottish firm Traffic Games has come under fire from the family of former US president John F Kennedy for allowing gamers to play through his assassination as sniper Lee Harvey Oswald.
1662,2,"Today's schedule Pro baseball: Texas vs. Red Sox at Fenway Park, 7 p.m.; International League -- Rochester vs. Pawtucket at McCoy Stadium, Pawtucket, R.I., 7 p.m."
1663,2,Reds pick up Casey #39;s option At season #39;s end there was a lot of talk about the possibility of Sean Casey being traded. That notion became extremely unlikely on Friday afternoon when Reds general 
1664,2,"Tennis: US Open champion Federer in Sampras record threat NEW YORK : Roger Federer, who has just won his first US Open, is in many people #39;s minds a threat to Pete Sampras #39; record of 14 Grand Slam titles."
1665,2,"Kobe writing his own LA story Kobe Bryant nodded knowingly while remembering his quote from exactly one year ago:  quot;Every day is a bad day. quot;.  quot;Man, I feel great, just great, quot; he said, recalling those dark "
1666,2,"Woods wins Dunlop Phoenix going away MIYAZAKI, Japan (Ticker) - Tiger Woods needed nine months but is back in the winner #39;s circle. Woods used a final-round 3-under-par 67 Sunday to post an emphatic eight-stroke victory at the Dunlop Phoenix."
1667,2,China offended by Nike advertisement China has voiced its anger over a Nike advertisement in which a US basketball star fights off a series of ancient Chinese characters.
1668,2,"Miami Beats Florida St. 16-10 in OT (AP) AP - New season, new conference, same result. Frank Gore's 18-yard touchdown run in overtime gave No. 5 Miami a 16-10 victory over No. 4 Florida State on Friday night."
1669,2,"Alvin Harrison accepts four-year suspension He looked me straight in the eye last July at the Olympic Trials for track and field and said,  #39; #39;I #39;m innocent. #39; #39;."
1670,2,"No. 11 Ohio St. 107, Ohio 37 Ohio State matched the record for the most lopsided victory in the women #39;s program when the 11th-ranked Buckeyes defeated Ohio 107-37 Wednesday night."
1671,2,Former great Maradona cleared to continue rehab CBC SPORTS ONLINE - Soccer legend Diego Maradona will return to Cuba to continue his drug rehabilitation with the permission of a federal judge.
1672,2,TON-UP FLEMING OUT ON HIS OWN Stephen Fleming batted himself into the record books and New Zealand into an ominous position on the opening day of the second Test against Bangladesh in Chittagong.
1673,2,"Friday Night Fracas Was Criminal on Every Level The NBA is facing serious, serious issues, problems bigger than fan arrests and player suspensions can repair. A season that began with Latrell Sprewell suggesting he would be hard-pressed "
1674,2,Drogba silences French boos with a double hit Didier Drogba silenced the Paris St-Germain crowd who had booed his every move with a two-goal performance that made the striker look worth every penny of his 24 million transfer from Marseilles.
1675,2,Golf: Sergio Garcia Leads Omega European Masters Spain #39;s Sergio Garcia has a one-stroke lead over countryman Miguel Angel Jimenez after the second round of the Omega European Masters golf tournament in Switzerland.
1676,2,"Red Sox Stop Orioles 7-6 in 12 Innings (AP) AP - Orlando Cabrera homered in the bottom of the 12th inning to lead the Boston Red Sox to their second straight win in their last at-bat, 7-6 over the Baltimore Orioles on Wednesday night."
1677,2,"Sharapova overpowers Stosur Maria Sharapova reached the last four of the Korea Open after beating Australia #39;s Samantha Stosur 6-2 6-1. Taking centre court after a four-hour rain delay, Sharapova overwhelmed Stosur to set up a semi-final meeting with Anne Kremer of Luxembourg."
1678,2,"Favre feeling better; Pederson could be done GREEN BAY, Wis. (Oct. 6, 2004) -- Brett Favre skipped practice, still feeling the effects of a concussion to go along with a softball-sized bruise on his left leg and a loose left shoulder."
1679,2,Johansson upsets Agassi to win Stockholm Open Sweden #39;s Thomas Johansson overcame the odds to beat top seed Andre Agassi 3-6 6-3 7-6 in a thriller to take his first title since the 2002 Australian Open.
1680,2,Dallas done in by errors; Parcells: We #39;re just stupid Bill Parcells knew the game was getting away from the Dallas Cowboys. Yet he thought one jolt could put them back in control. So with Dallas down only six points and 
1681,2,SCHUMACHER MAKES ANOTHER MARK ON HISTORY Michael Schumacher hopes he will go down in history as the only Formula One driver to have claimed a pole position and race win on the same day.
1682,2,Chelsea not planning Gerrard move Chelsea have denied rumours that they are planning to try and sign Liverpool #39;s Steven Gerrard this season. Blues boss Jose Mourinho insisted that there would be no big-money bid for the England midfield star when the transfer window opens on 1 January.
1683,2,"Bolton wobble continues Four games without a win, and two away matches coming up before a home date with a resurgent Manchester City, have put a new complexion on their season."
1684,2,"Everton to meet on Monday to discuss new funding Everton #39;s board of directors will meet on Monday to discuss new investment in the hard-up English Premier League side, the club said on Sunday."
1685,2,"US OPEN NOTEBOOK Hewitt, Henman reach the spotlight New York -- The quarterfinals #39; forgotten men Thursday were Lleyton Hewitt and Tim Henman, but they will toil in relative obscurity no longer."
1686,2,Twins finish homestand with sweep Brad Radke pitched seven strong innings while Torii Hunter had three hits and three RBIs as the Twins knocked down the Indians again with a 7-3 victory Sunday.
1687,2,"Safin reaches final in Paris Paris, France (Sports Network) - Marat Safin moved into the final of the BNP Paribas Masters with a straight-set victory over Guillermo Canas on Saturday."
1688,2,"Hard Labor Pays Off for World Number One Singh  LONDON (Reuters) - If success is earned by those who work  the hardest, then newly crowned world number one Vijay Singh is  a shining example."
1689,2,"Red Sox counting on Schilling, Pedro against Angels Five outs -- five measly outs. That #39;s how close the Boston Red Sox came to going to the World Series last year and perhaps ending an 85-year championship drought."
1690,2,"Owens Takes Flight The Eagles' connection of Donovan McNabb-to-Terrell Owens hooks up three times as they easily run past the Giants, 31-17, on Sunday."
1691,2,Ranieri feels heat as Valencia fall Claudio Ranieri #39;s future as manager of Valencia was thrown in doubt last night when they failed to progress from Group G following a 2-0 home defeat by Werder Bremen.
1692,2,"Red Sox and Yankees, the matchup they wanted From the instant Aaron Boone #39;s home run cleared the left-field wall last October, the Yankees and Red Sox have been building to this."
1693,2,"When the going gets tough... Soccernet #39;s Insider has spent a couple of years lavishing praise on the genius who goes by the name of Thierry Henry, yet the time has come to put some perspective on his achievements."
1694,2,Glazer #39;s bid  #39;close to collapse #39; MALCOLM Glazers bid to takeover Manchester United was rumoured to be close to collapse following a dramatic fall in the club #39;s share prices.
1695,2,"China begins to exert strength Basketball superstar Yao Ming marched singularly as he carried China #39;s flag into the Athens Olympics opening ceremony, several steps ahead of the Chinese delegation, his 7-foot-5 frame towering above the scene."
1696,2,"White Sox Trade Carlos Lee to Milwaukee (AP) AP - Carlos Lee was traded from the Chicago White Sox to the Milwaukee Brewers on Monday for outfielder Scott Podsednik, reliever Luis Vizcaino and a player to be named."
1697,2,"Ray McNulty: Gators suffer crushing blow This is where the Florida Gators were supposed to prove that they #39;ve turned the corner and, for the first time in the post-Spurrier era, were ready to make their first real run at a Southeastern Conference title."
1698,2,"Season Over for Priest Kansas City's star running back Priest Holmes, who was leading the NFL in scoring and rushing when he got hurt Nov. 7, will miss the rest of the season with a knee injury."
1699,2,Australian rower Oliver goes slap-happy Australia #39;s women #39;s rowing team was hit by scandal again Thursday when Catriona Oliver walked up to teammate Sally Robbins and slapped her shoulder.
1700,2,"Renteria's decision expected today The Red Sox could have a new shortstop -- National League All-Star Edgar Renteria -- as soon as today. Renteria plans to decide today whether he will succeed his Colombian countryman, Orlando Cabrera, as Boston's everyday shortstop, according to a source familiar with Renteria's plans."
1701,2,The 1994 NHL lockout provided no permanent solutions for major &lt;b&gt;...&lt;/b&gt; (CP) - The 103-day NHL labour disruption of 1994 flushed tens of millions of dollars down the toilet and resulted in no permanent solution.
1702,2,"Ortiz, Red Sox set fire to bats at home of A #39;s OAKLAND, CALIF. - David Ortiz homered and drove in four runs to lead the Boston Red Sox to their 12th win in 13 games, a wild 8-3 victory over the Oakland Athletics on Monday night."
1703,2,"U.S. Cruises Past Greece The women's basketball team advances to the semifinals with a 102-72 win over Greece, which had heart, the home court and little else."
1704,2,Good health is key to Ferguson #39;s future The 18th anniversary today of the start of Sir Alex Ferguson #39;s Manchester United career requires no more significant reminder that every great reign depends on perpetual 
1705,2,"Celtic 3-0 Dunfermline OPINION was divided about the merit of this game as preparation for Wednesday nights glamour tie against AC Milan in the Italian capital of fashion, but in many respects Celtic could not have asked for better."
1706,2,Swimming: Shibata Joins Japanese Gold Rush  ATHENS (Reuters) - Ai Shibata wore down French teen-ager  Laure Manaudou to win the women's 800 meters freestyle gold  medal at the Athens Olympics Friday and provide Japan with  their first female swimming champion in 12 years.
1707,2,"PSV #39;s Hesselink suffers shoulder injury Eindhoven, the Netherlands (Sports Network) - PSV Eindhoven will be without striker Jan Vennegoor of Hesselink for up to six weeks due to a shoulder injury."
1708,2,"Russian teenager wins cycling gold Russian teenager Mikhail Ignatyev gave his nation their first medal of the Olympic track cycling competition on Tuesday, winning gold in the men #39;s points race."
1709,2,Lady Bulldogs Host Sun Devils When asked if he was concerned with losing to arch-rival Georgia Tech for the second time in three years last Friday night - that after the Lady Bulldogs won the first 24 meetings in the series by an average of more than 26 points per game -ndy 
1710,2,Ht Rotherham 0 Leeds 0 Leeds refused to let the latest off-field drama overshadow their performance as they made Rotherham appear relegation certainties after handing Ronnie Moores side a first-half lesson at Millmoor.
1711,2,Prineville #39;s Backman already out as Ariz. manager November 5 - Prineville resident Wally Backman #39;s managerial tenure in Arizona is over before it even officially began. The Diamondbacks held a press conference Friday morning to announce that they have ended 
1712,2,"Cardinals get kicks in finale TEMPE, Ariz. -- Neil Rackers kicked four field goals and the Arizona Cardinals stifled rookie Chris Simms and the rest of the Tampa Bay offense for a 12-7 victory yesterday in a matchup of two sputtering teams out of playoff contention. Coach Jon Gruden's team lost its fourth in a row to finish 5-11, Tampa Bay's worst record since going ..."
1713,2,"Ironman Winner Admits Using Banned Drug FRANKFURT, Germany Nov 11, 2004 - Nina Kraft admitted taking the performance-enhancing drug EPO in the weeks leading up to her victory in the Hawaii Ironman competition, and faces a two-year ban."
1714,2,"Trial Opens in Williams' Sister Slaying (AP) AP - An alleged gang member accused of killing the half sister of tennis stars Venus and Serena Williams was in a ""shoot now and ask no questions mood,"" a prosecutor told jurors Monday at the man's murder trail."
1715,2,"UNLV names Utah #39;s Sanford as head coach Calling UNLV  quot;a gold mine, quot; Mike Sanford took over as coach of the Runnin #39; Rebels on Monday after two years as offensive coordinator at high-scoring Utah."
1716,2,McBride inspires US to victory Brian McBride and debutant Eddie Johnson gave the United States a 2-0 victory over El Salvador in their World Cup qualifier on Saturday.
1717,2,"Dallas Cowboys Stuff Chicago Bears 21-7 (AP) AP - Drew Henson will have to wait before he's the star of the Dallas Cowboys offense. Right now, the youngster turning heads is rookie running back Julius Jones. Jones burst up the middle for a 33-yard touchdown on Dallas' first drive and was still going strong at the end, scoring again from the 4 midway through the fourth quarter to help the Cowboys beat the Chicago Bears 21-7 Thursday."
1718,2,Mets to fire Howe at the end of the season The New York Mets will make manager Art Howe the first casualty of their dismal 2004 campaign. The Mets officially announced Wednesday that Howe will be relieved of his duties when the season comes to a close 
1719,2,"Burris highlights CFL Players of the Week Toronto, ON (Sports Network) - Quarterback Henry Burris of the Saskatchewan Roughriders was among the CFL players recognized Wednesday for their outstanding performances in the division finals."
1720,2,"India,Sports ; Cricket: Ind-Aus test match day four: Australia 204 &lt;b&gt;...&lt;/b&gt; Adam Gilchrist (26) and Shane Warne then put on a valuable partnership which was finally broken by Anil Kumble, Chopra taking the catch."
1721,2,Barrichello Ready to End Brazilian Jinx  SAO PAULO (Reuters) - Ferrari's Rubens Barrichello aims to  shake off a decade-long jinx after seizing pole position at his  home Brazilian Grand Prix for the second year in a row on  Saturday.
1722,2,"Booze boost to Nascar Nascar will allow liquor companies as sponsors for its Nextel Cup and other stock-car racing next season, ending a 30-year ban and creating a new funding source for racing teams."
1723,2,"Former NHL Defenseman Paul Shmyr Dies (AP) AP - Paul Shmyr, the former NHL and WHA defenseman who captained the Edmonton Oilers in Wayne Gretzky's first season with the team, has died after a battle with throat cancer. He was 58."
1724,2,"NFL Today, Week 8 Miami (1-6) at NY Jets (5-1) (9 pm EST). Dolphins got their first victory last week, already have lost to Jets at home 17-9 this season."
1725,2,"Rangers 3, Hearts 2 Rangers manager Alex McLeish paid tribute to his battle-weary players after they defeated Hearts and reached the Bank of Scotland Premier League summit for the first time in more than a year."
1726,2,BYE-BYE BULLIES FOR years they were the bullies of the Premiership playground but now Manchester United are finding that the little guys can fight back.
1727,2,"Tennis: Big Names Advance in Open, Medal Winners Out  NEW YORK (Reuters) - Roger Federer teased, Lleyton Hewitt  shone and Serena Williams dazzled at the U.S. Open on  Wednesday, although the bronze medallists at the Athens  Olympics were both upset."
1728,2,"O #39;Neill hails Celtic performance in Barcelona Celtic manager Martin O #39;Neill has hailed his team #39;s performance as  quot;phemomenal quot;, as they kept their European hopes alive."
